Index,Variant,"Region, subregion, country or area *",Notes,Location code,ISO3 Alpha-code,ISO2 Alpha-code,SDMX code**,Type,Parent code,Year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100+
12751,Estimates,Italy,,380,ITA,IT,380.0,Country/Area,925,1952.0,812.2295,815.89,839.7185,873.418,894.9405,887.3165,807.545,737.0395,745.5045,755.7375,772.176,823.637,859.4895,857.0305,828.1905,794.039,795.672,801.8565,793.8155,785.5795,791.9125,817.0775,811.7255,787.847,782.464,779.872,776.665,773.2975,769.026,768.595,757.6435,755.94,632.48,450.689,416.7855,481.4765,599.5235,678.2795,705.305,712.7165,695.089,686.746,681.2115,663.809,637.728,612.442,597.2175,581.775,555.3765,538.2415,528.376,518.49,506.6145,485.8695,471.9955,458.305,439.4045,421.7055,411.4735,404.586,394.074,380.3545,373.5635,368.6245,355.769,336.252,321.297,312.421,294.7555,277.1785,261.459,240.518,222.2795,208.501,195.369,185.6695,171.105,146.2745,125.0795,111.189,96.977,81.7635,70.5635,57.3165,46.157,39.2605,31.775,24.267,18.6095,13.5635,9.372,6.476,4.4405,2.9945,1.8805,1.157,0.6985,0.3945,0.228,0.1325,0.122
12752,Estimates,Italy,,380,ITA,IT,380.0,Country/Area,925,1953.0,805.5745,795.9215,812.758,839.297,872.958,893.9165,885.5585,806.202,735.948,743.4695,752.5995,768.731,818.9465,854.789,852.3765,822.32,787.3925,788.358,794.925,787.706,779.7815,786.808,811.9205,806.9215,784.23,779.7825,777.816,774.898,772.368,768.6895,768.7655,758.0325,756.559,632.884,450.872,416.3915,481.2245,599.1135,678.2345,705.844,713.2945,695.8705,687.18,681.482,664.182,637.989,612.403,596.923,581.2975,554.8395,537.4025,527.208,517.369,504.977,483.914,469.75,455.493,436.3685,418.4085,407.8995,400.6855,389.672,375.4125,368.123,362.5975,349.1465,329.0615,313.467,304.071,286.046,267.808,251.5595,230.2235,211.246,196.8075,183.1695,172.3845,157.4155,133.5965,113.0105,100.216,85.199,70.6625,60.1455,48.049,37.886,31.7205,25.207,18.8445,14.165,10.0355,6.79,4.589,3.0835,2.039,1.2135,0.7255,0.428,0.2345,0.13,0.1375
12753,Estimates,Italy,,380,ITA,IT,380.0,Country/Area,925,1954.0,820.3385,791.7255,793.6295,812.872,839.786,873.0365,892.9715,884.176,804.7125,734.9455,741.893,749.5025,764.9895,814.817,850.0695,847.6495,816.2595,780.47,781.084,788.152,781.5035,773.9655,781.752,806.855,802.059,780.7955,777.2855,775.753,773.4895,771.618,768.5365,768.9665,758.7125,756.1745,632.451,450.588,416.493,481.5995,599.183,678.423,706.456,713.7545,696.4435,687.5115,681.6205,664.531,637.8795,612.2,596.574,580.65,554.002,536.237,525.9915,515.9295,503.1375,481.6665,466.9825,452.51,432.949,414.8075,404.2435,396.4745,384.8465,370.116,362.36,356.2565,341.963,321.45,305.4335,295.329,276.7665,257.9695,241.3465,219.663,199.9845,185.1415,170.884,159.3075,144.3475,121.473,100.2625,88.686,74.379,60.6885,50.888,39.9265,30.9265,25.529,19.878,14.5405,10.7025,7.43,4.9265,3.2515,2.138,1.37,0.7775,0.454,0.2625,0.1325,0.145
12754,Estimates,Italy,,380,ITA,IT,380.0,Country/Area,925,1955.0,834.6665,806.065,788.976,792.2615,812.023,838.9375,871.5705,890.6175,881.178,801.8575,732.533,738.4955,744.5335,759.667,808.5165,843.157,840.77,808.1665,771.7415,771.9525,779.3105,773.3585,766.1945,774.7205,799.701,795.222,775.192,772.434,771.369,769.3755,767.928,765.272,766.122,756.0235,753.416,630.5035,449.2525,415.058,479.802,596.59,675.601,703.95,711.1305,694.0005,684.895,678.7885,661.8535,635.0035,609.337,593.4045,577.2695,550.543,532.637,522.243,512.159,498.88,477.0725,462.1985,447.371,427.686,409.405,398.7,390.3555,378.231,363.0995,354.9665,348.025,333.306,312.4095,296.053,285.1895,266.215,247.099,230.264,208.166,188.2125,172.9485,158.3785,146.272,131.184,108.0485,88.9975,77.868,64.3785,51.726,42.797,32.896,25.176,20.404,15.531,11.0865,8.0285,5.473,3.5235,2.283,1.466,0.9155,0.5005,0.2885,0.152,0.1535
12755,Estimates,Italy,,380,ITA,IT,380.0,Country/Area,925,1956.0,836.4975,821.4305,802.503,787.824,791.4335,811.45,838.2675,870.1935,888.3475,878.269,799.031,730.1595,735.077,739.562,754.322,802.174,836.2175,833.844,800.016,762.9715,762.7875,770.5135,765.2265,758.452,767.659,792.596,788.358,769.6325,767.6005,766.997,765.2485,764.255,762.072,763.179,753.288,750.59,628.514,447.8975,413.592,477.9915,593.8955,672.6885,701.32,708.304,691.4495,682.075,675.6905,658.8785,631.818,606.0555,589.908,573.421,546.711,528.633,518.027,507.821,494.159,471.9515,456.7795,441.628,421.613,403.3,392.3725,383.299,370.7685,355.229,346.513,338.8975,323.421,302.2205,285.351,273.625,254.3625,234.8065,217.556,195.2685,175.2375,159.424,144.61,131.8595,118.865,95.0725,77.3435,66.6515,54.1445,42.8695,34.732,26.278,19.7005,15.603,11.555,8.062,5.7235,3.7885,2.418,1.515,0.9545,0.557,0.3085,0.151,0.1565
12756,Estimates,Italy,,380,ITA,IT,380.0,Country/Area,925,1957.0,840.2365,823.5525,817.351,800.196,787.084,790.8215,811.042,837.6845,868.8915,886.14,875.3545,796.185,727.7385,731.6505,734.552,748.9185,795.762,829.217,826.87,791.812,754.181,753.6,761.736,757.086,750.7045,760.6095,785.4575,781.5115,764.051,762.78,762.639,761.1405,760.6065,758.7925,760.2295,750.447,747.7635,626.427,446.454,412.055,476.048,591.063,669.615,698.529,705.3465,688.694,678.9315,672.3235,655.5785,628.298,602.417,585.932,569.2005,542.4045,524.143,513.2145,503.059,488.7575,466.1955,450.6535,435.1475,414.8335,396.482,385.051,375.486,362.282,346.4015,337.1125,328.4665,312.31,290.7495,273.3675,260.9005,241.245,221.448,203.827,181.7125,161.361,145.211,130.3285,119.6835,104.574,82.542,66.052,55.859,44.6025,34.621,27.573,20.4295,14.9535,11.587,8.358,5.6765,3.9215,2.569,1.5955,0.9595,0.5705,0.3355,0.1695,0.163
12757,Estimates,Italy,,380,ITA,IT,380.0,Country/Area,925,1958.0,839.5985,824.8315,819.6785,814.4895,798.3215,786.58,790.341,810.703,837.179,867.672,883.9685,872.4845,793.368,725.334,728.1885,729.526,743.456,789.322,822.1745,819.8375,783.609,745.3635,744.4595,752.97,748.9395,742.965,753.566,778.3205,774.6875,758.4735,757.9855,758.2415,757.012,756.971,755.513,757.224,747.6385,744.8325,624.349,445.023,410.447,474.074,588.144,666.531,695.5955,702.288,685.7935,675.7065,668.813,652.1395,624.588,598.5745,581.853,564.78,537.9735,519.4275,508.4015,497.9805,483.106,460.26,444.364,428.4515,407.8245,389.3365,377.6285,367.409,353.537,337.394,327.3545,318.045,301.141,279.343,261.47,248.3085,228.5375,208.454,190.559,168.6645,148.246,132.0425,118.0035,106.3745,91.745,71.651,56.258,46.8825,36.781,28.055,21.875,15.9375,11.431,8.699,6.0875,4.034,2.7285,1.7545,1.0465,0.6015,0.3405,0.204,0.194
12758,Estimates,Italy,,380,ITA,IT,380.0,Country/Area,925,1959.0,851.5485,825.288,819.031,817.0605,812.1395,796.705,786.196,789.978,810.4815,836.7675,866.497,881.8975,869.64,790.575,722.9095,724.738,724.449,738.002,782.847,815.1215,812.829,775.412,736.6205,735.348,744.1655,740.829,735.2225,746.5695,771.227,767.8965,752.9295,753.166,753.816,752.8995,753.288,752.2375,754.2435,744.7755,741.932,622.2785,443.535,408.8625,472.04,585.2195,663.292,692.6485,699.065,682.7865,672.3085,665.173,648.5985,620.7035,594.6375,577.576,560.1885,533.3765,514.5975,503.3935,492.64,477.4075,454.037,437.894,421.529,400.642,382.042,370.057,359.1125,344.8235,328.2285,317.7105,307.567,290.117,267.971,249.726,235.9225,215.8,195.5685,177.726,156.0695,135.6525,121.7835,105.487,93.806,80.0505,61.616,47.74,39.1135,30.151,22.5175,17.254,12.3995,8.6855,6.423,4.415,2.8575,1.903,1.1885,0.666,0.388,0.2015,0.2255
12759,Estimates,Italy,,380,ITA,IT,380.0,Country/Area,925,1960.0,870.2905,837.1665,820.223,814.509,814.909,809.994,795.234,785.962,789.71,810.328,836.3955,865.395,879.7935,866.7945,787.752,720.4695,721.2305,719.345,732.4945,776.33,808.043,805.819,767.286,727.8525,726.187,735.324,732.6725,727.5095,739.568,764.1685,761.037,747.3465,748.317,749.363,748.726,749.574,748.908,751.169,741.848,738.9635,620.074,441.9565,407.192,469.9175,582.182,659.899,689.362,695.6475,679.4315,668.655,661.2775,644.587,616.4895,590.3685,572.947,555.203,528.3185,509.419,497.687,486.9855,471.058,447.3305,430.8635,413.9995,392.8225,374.169,361.8085,350.218,335.365,318.37,307.174,296.4435,278.149,255.836,237.369,222.657,202.4155,182.238,164.3275,143.049,121.289,108.7855,92.9505,81.5855,68.726,52.1075,39.6975,31.9425,24.18,17.6475,13.353,9.254,6.3635,4.577,3.0835,1.9655,1.267,0.767,0.4255,0.228,0.241
12760,Estimates,Italy,,380,ITA,IT,380.0,Country/Area,925,1961.0,877.132,854.6485,832.2125,816.3675,810.7505,813.0485,807.711,793.714,785.2055,788.952,809.82,835.794,863.6255,877.345,863.427,784.545,717.547,717.3565,714.165,727.1155,770.0715,801.7025,799.3495,759.739,719.9155,718.2035,727.5625,725.4195,720.5715,733.3025,757.687,755.071,742.3275,743.8325,745.238,744.8195,746.039,745.743,748.2055,738.8765,735.969,617.9815,440.33,405.416,467.7255,578.962,656.365,685.9525,691.8905,675.845,664.729,657.161,640.418,612.222,585.849,568.165,549.999,523.153,503.799,491.888,480.948,464.3815,440.1785,423.1845,405.8915,384.4825,365.728,352.7815,340.727,325.177,307.857,296.2325,284.3455,265.401,243.1505,224.173,208.752,188.5495,168.382,150.834,126.9365,108.2575,95.934,80.9055,70.0585,58.127,43.265,32.4205,25.5455,18.9215,13.584,9.9775,6.751,4.5275,3.2015,2.095,1.275,0.822,0.466,0.251,0.272
12761,Estimates,Italy,,380,ITA,IT,380.0,Country/Area,925,1962.0,892.4725,865.7455,852.4245,830.8745,813.163,808.5605,811.26,804.3175,791.0665,781.6575,785.6965,807.5135,833.543,859.1225,873.095,857.816,779.522,712.7175,712.269,709.043,722.8315,765.4955,798.716,795.307,755.3795,716.4795,715.88,724.7295,722.0695,717.451,730.389,754.504,752.9095,739.882,741.043,742.8045,742.1405,743.6055,743.631,745.8125,735.9655,733.4295,616.534,438.5745,403.5795,465.473,575.885,653.1805,682.2295,687.6355,671.8815,660.9495,653.634,636.6275,608.4365,581.738,563.812,545.3425,518.431,498.5165,486.6215,475.2415,458.0725,432.254,414.6595,396.9365,375.1975,356.306,342.8625,330.107,314.143,296.551,284.0705,271.011,251.5875,229.2785,209.822,194.08,173.8,154.085,135.87,113.1715,95.4335,83.4315,69.37,59.0935,48.151,35.2365,25.8135,19.9265,14.4705,10.124,7.31,4.808,3.1375,2.174,1.3495,0.814,0.507,0.2715,0.298
12762,Estimates,Italy,,380,ITA,IT,380.0,Country/Area,925,1963.0,917.321,883.5295,866.6515,853.7955,829.791,811.411,806.7105,808.494,800.3695,786.1625,776.036,780.901,804.1935,828.9145,853.313,866.9615,850.737,772.884,706.666,707.0075,704.723,719.498,763.7385,797.529,793.6125,754.26,717.5845,717.577,724.9635,721.77,717.0355,729.8305,754.5335,752.918,738.786,739.712,741.263,740.2935,742.056,742.0245,743.318,733.2465,731.4435,614.961,436.6705,401.6185,463.2205,573.0405,649.615,677.9125,683.0345,667.8245,657.4595,650.141,633.1165,604.752,577.7905,559.7105,540.9375,513.724,493.5955,481.3535,469.6825,450.845,423.438,405.049,386.76,364.858,345.6245,331.6975,318.312,301.827,283.9355,270.3655,256.229,236.419,214.119,194.521,178.2815,158.008,136.8805,120.785,99.4525,82.6175,71.0525,58.1865,48.643,38.8145,27.918,19.932,15.0625,10.64,7.345,5.1235,3.2325,2.083,1.3805,0.852,0.5015,0.292,0.317
12763,Estimates,Italy,,380,ITA,IT,380.0,Country/Area,925,1964.0,956.8865,908.298,882.17,868.519,855.462,828.924,809.7695,804.9185,805.812,796.4665,781.323,770.4215,776.087,800.904,824.2685,847.4795,860.6795,843.6395,766.173,700.546,701.81,700.4705,716.1515,761.977,796.347,791.9125,753.1905,718.7325,719.2475,725.2245,721.496,716.5945,729.2485,754.525,752.9125,737.7305,738.2165,739.691,738.4275,740.387,740.2785,740.7275,730.3875,729.4025,613.204,434.681,399.5625,460.803,569.995,645.79,673.4255,678.146,663.3965,653.6345,646.323,629.398,600.7395,573.5185,555.272,536.123,508.67,488.1505,475.699,463.632,443.4195,414.0175,395.0355,376.244,354.0825,334.588,320.113,306.0925,289.1405,270.975,256.4535,241.305,221.2885,199.092,179.413,162.6805,142.662,122.4635,106.762,86.7285,70.9385,60.2785,48.364,39.6795,31.118,21.931,15.3685,11.2505,7.863,5.2815,3.531,2.1895,1.359,0.892,0.5295,0.2975,0.349
12764,Estimates,Italy,,380,ITA,IT,380.0,Country/Area,925,1965.0,972.576,947.1955,906.355,881.63,870.689,857.367,828.1855,808.194,803.2245,803.1905,792.5995,776.526,764.821,771.329,797.589,819.576,841.559,854.4,836.4995,759.4605,694.5285,696.7275,696.2585,712.8675,760.2475,795.2505,790.301,752.225,719.902,720.9925,725.545,721.218,716.158,728.681,754.531,752.851,736.6135,736.693,738.0855,736.4125,738.618,738.468,738.0255,727.4195,727.1935,611.346,432.5695,397.41,458.2565,566.742,641.774,668.6115,672.9375,658.733,649.515,642.218,625.2915,596.2905,568.857,550.292,530.7655,503.0995,482.254,469.342,457.111,435.291,404.0735,384.4475,365.048,342.708,322.869,307.8305,293.1995,275.704,257.571,241.967,226.0155,205.707,183.716,164.114,147.0485,127.8485,108.4705,93.342,74.7885,60.3585,50.276,39.746,31.8765,24.516,16.903,11.5725,8.339,5.659,3.6865,2.414,1.421,0.8835,0.5465,0.331,0.3695
12765,Estimates,Italy,,380,ITA,IT,380.0,Country/Area,925,1966.0,955.614,963.036,943.9445,905.1635,881.4045,873.018,859.3635,827.517,806.6975,801.578,800.608,788.768,771.741,759.243,766.512,794.207,814.7985,835.5785,848.077,829.3745,752.777,688.5955,691.6605,692.062,709.5985,758.597,794.197,788.746,751.256,721.0885,722.7685,725.803,720.9705,715.7465,728.079,754.4775,752.8255,735.408,735.1175,736.3715,734.4255,736.7685,736.583,735.213,724.313,724.7955,609.349,430.3235,395.074,455.57,563.364,637.4555,663.578,667.554,653.6525,645.0215,637.719,620.7255,591.4485,563.604,544.823,524.9225,496.9635,475.685,462.54,450.013,426.4645,393.6435,373.0225,353.37,330.626,310.449,294.903,279.4695,261.8865,243.4435,227.274,210.221,189.7895,168.203,146.0345,131.8235,113.474,94.952,80.6425,63.5885,50.449,41.3685,32.056,25.079,18.8575,12.8195,8.5585,5.9685,3.963,2.5035,1.579,0.926,0.543,0.3425,0.4025
12766,Estimates,Italy,,380,ITA,IT,380.0,Country/Area,925,1967.0,935.8705,947.088,959.4925,941.4005,904.238,881.305,875.4385,861.4435,826.9035,805.2375,799.9785,798.022,784.954,766.9325,753.6255,761.632,790.7575,809.977,829.567,841.735,822.2645,746.177,682.629,686.5255,687.8615,706.339,756.9265,793.1625,787.193,750.2705,722.2765,724.495,726.11,720.697,715.2565,727.4545,754.3985,752.7195,734.192,733.509,734.648,732.2645,734.8975,734.571,732.274,721.0725,722.272,607.1695,427.957,392.631,452.744,559.657,633.0235,658.2975,661.6645,648.276,640.0975,632.805,615.692,586.03,558.01,538.89,518.6665,490.42,468.8625,455.194,442.3085,417.378,382.539,361.276,341.0335,318.022,297.611,281.5695,265.401,247.6825,229.343,212.3245,194.3285,174.033,151.184,131.3225,117.2975,99.608,82.4175,68.89,53.499,41.7185,33.5185,25.4345,19.5045,14.37,9.489,6.1995,4.1855,2.7285,1.684,1.041,0.581,0.336,0.44
12767,Estimates,Italy,,380,ITA,IT,380.0,Country/Area,925,1968.0,912.5885,926.5,944.0655,956.53,939.0485,903.4125,881.283,877.9375,863.575,826.293,803.7755,798.382,795.4495,781.111,762.0765,747.908,756.6705,787.2745,805.0975,823.4995,835.442,815.205,739.508,676.612,681.4395,683.6615,703.067,755.289,792.1245,785.6245,749.2735,723.4475,726.196,726.332,720.3725,714.7225,726.7475,754.2565,752.524,732.8595,731.7245,732.7515,730.015,732.82,732.379,729.124,717.587,719.485,604.7705,425.388,390.024,449.601,555.7545,628.1065,652.4245,655.436,642.318,634.664,627.2345,609.8985,579.9735,551.753,532.3305,511.604,483.224,460.986,446.887,433.863,407.2475,370.508,348.3705,327.704,304.4005,283.746,267.1345,250.488,232.445,214.306,196.4555,177.7355,156.348,135.483,116.408,102.5645,85.9625,70.2185,57.5785,43.885,33.429,26.393,19.5485,14.662,10.439,6.785,4.3075,2.8365,1.8245,1.0865,0.663,0.357,0.44
12768,Estimates,Italy,,380,ITA,IT,380.0,Country/Area,925,1969.0,903.991,903.695,922.3925,941.574,953.8015,936.8065,902.6675,881.349,880.481,865.693,825.6915,802.3625,796.792,792.8625,777.1775,757.1235,742.098,751.667,783.7225,800.1605,817.507,829.1245,808.087,732.8155,670.6485,676.3645,679.4725,699.816,753.635,791.0645,784.0255,748.25,724.57,727.8285,726.532,719.974,714.146,725.9925,753.9595,752.2195,731.3355,729.85,730.697,727.5575,730.4905,729.881,725.732,713.8065,716.362,602.0615,422.598,387.18,446.243,551.4355,622.686,646.1185,648.468,635.7255,628.533,620.853,603.186,572.9745,544.478,524.6125,503.563,474.621,451.978,437.4045,424.199,395.741,356.966,334.2215,312.882,289.4055,268.634,251.612,234.453,216.515,198.824,180.196,159.9885,140.443,120.2755,102.086,88.75,73.3295,58.79,47.4775,35.542,26.5085,20.46,14.803,10.8445,7.548,4.804,2.9565,1.9225,1.1855,0.709,0.4055,0.452
12769,Estimates,Italy,,380,ITA,IT,380.0,Country/Area,925,1970.0,889.2595,892.996,899.669,918.824,939.3255,951.2135,934.655,901.995,881.4125,883.0455,867.853,825.136,800.9535,795.1535,790.18,773.197,752.107,736.2375,746.582,780.1045,795.2905,811.474,822.771,800.939,726.171,664.6565,671.2715,675.2745,696.559,751.982,789.992,782.402,747.2105,725.6625,729.4285,726.6915,719.547,713.505,725.118,753.6635,751.7495,729.784,727.823,728.473,724.901,728.001,727.275,722.099,709.7585,713.0275,599.126,419.6355,384.18,442.6765,546.811,616.8895,639.4055,641.115,628.7305,621.936,613.8605,595.872,565.408,536.685,516.3815,494.793,465.659,442.4305,427.5225,413.77,383.6245,343.0145,319.4985,297.7915,273.933,253.219,235.9515,218.473,200.7945,183.115,160.828,144.389,125.231,106.047,88.9155,76.166,61.9085,48.946,38.9365,28.613,20.8795,15.686,11.1385,7.9165,5.39,3.361,2.0235,1.2655,0.7625,0.438,0.4915
12770,Estimates,Italy,,380,ITA,IT,380.0,Country/Area,925,1971.0,871.691,876.7155,887.4565,896.63,916.006,937.6235,948.893,933.0035,901.3995,881.637,885.513,869.251,824.3975,799.505,793.488,787.545,769.462,747.42,730.887,742.107,776.8215,790.385,806.1235,816.8915,794.6735,720.39,659.446,666.898,671.7105,693.855,750.6805,788.855,780.86,746.339,726.782,730.568,726.723,719.0715,712.8485,724.247,753.319,751.0415,728.1615,725.8325,726.2815,722.285,725.479,724.4755,718.427,705.818,709.669,595.921,416.63,381.1785,439.0465,542.0835,611.1405,632.6435,633.681,621.6495,614.844,606.5015,588.094,557.309,528.2645,507.5895,485.627,456.215,432.5105,417.031,403.1015,371.0675,329.0695,305.05,282.745,258.796,237.9615,220.381,202.482,184.953,163.18,145.23,128.8705,110.465,92.3505,76.3365,64.4095,51.563,40.017,31.3485,22.467,16.033,11.7525,8.102,5.6455,3.752,2.294,1.3235,0.807,0.4765,0.5185
12771,Estimates,Italy,,380,ITA,IT,380.0,Country/Area,925,1972.0,868.3725,865.9715,874.0665,887.5995,896.4485,916.118,937.972,948.095,933.2925,901.2825,882.2155,886.6555,867.0215,822.904,798.1105,791.98,785.423,767.2535,745.002,728.6855,740.683,774.6125,786.1885,804.379,813.767,793.02,719.2575,658.312,666.1655,671.3155,693.8355,750.9035,787.595,779.8345,746.342,727.629,729.482,726.152,718.761,712.347,723.604,752.8895,749.3425,726.622,724.425,724.5515,720.3025,723.36,721.395,715.3285,702.869,706.628,592.1745,413.9105,378.5725,435.776,537.866,605.772,626.43,626.9085,614.478,606.632,597.5655,578.168,546.815,517.4815,496.093,473.697,443.967,419.779,403.942,389.1125,355.345,314.341,290.3245,267.303,243.2595,222.4905,204.6525,186.703,170.207,147.615,129.96,113.957,96.464,79.3745,64.7475,53.8285,42.338,32.258,24.8025,17.3765,12.145,8.6095,5.8235,3.967,2.5545,1.523,0.8695,0.4985,0.5745
12772,Estimates,Italy,,380,ITA,IT,380.0,Country/Area,925,1973.0,861.4505,867.336,868.3305,876.5245,890.032,898.749,918.046,939.3885,949.1785,933.9535,901.634,882.251,884.3395,864.0335,821.411,796.776,790.6905,784.453,766.711,745.086,729.264,740.39,772.4545,785.1305,804.5515,814.344,795.2335,721.4935,660.196,668.092,673.2605,695.3675,750.904,786.6675,779.6545,746.504,726.4045,727.7795,725.706,718.5715,712.034,723.14,751.4415,747.571,725.491,723.303,723.3685,718.6535,720.807,718.6395,713.0835,700.3215,702.959,588.4745,411.4725,376.248,432.877,533.9065,600.7455,620.643,620.165,606.3395,597.095,586.644,566.189,534.1815,504.2565,482.266,459.128,429.0595,404.4185,387.7905,371.806,338.4425,299.0355,274.573,251.034,227.1405,206.47,188.3665,173.6905,153.6965,131.861,114.7375,99.1835,82.784,67.125,53.798,44.023,33.9045,25.331,19.001,13.0415,8.8335,6.1165,4.0595,2.6675,1.67,0.979,0.5315,0.6225
12773,Estimates,Italy,,380,ITA,IT,380.0,Country/Area,925,1974.0,853.141,859.9175,868.987,871.004,879.1675,892.5395,901.1145,920.048,940.841,950.301,934.6475,902.03,882.2675,882.039,861.006,819.8545,795.402,789.385,783.43,766.18,745.2615,729.9,740.1315,770.3325,784.161,804.7125,814.9775,797.4905,723.776,662.117,670.0305,675.207,696.9115,750.8865,785.7485,779.3975,746.6825,725.095,726.0535,725.164,718.3265,711.6915,722.581,749.881,745.594,724.207,721.972,721.801,716.7945,718.036,715.6445,710.4935,697.536,698.8925,584.514,408.856,373.694,429.6995,529.528,595.329,614.243,612.89,597.759,586.766,575.1445,553.516,520.7935,490.5165,467.595,443.897,413.4385,388.401,370.9315,353.661,320.947,282.9485,258.169,234.2545,210.6305,190.054,175.1005,156.846,137.1885,116.3235,99.818,85.104,69.935,55.7,43.8535,35.2155,26.427,19.2825,14.19,9.487,6.291,4.21,2.7215,1.725,1.0375,0.606,0.654
12774,Estimates,Italy,,380,ITA,IT,380.0,Country/Area,925,1975.0,831.9575,851.538,860.6745,870.9075,873.836,881.859,895.1245,903.5345,922.0835,942.3255,951.4745,935.382,902.4075,882.299,879.7025,857.901,818.239,793.9805,788.0385,782.383,765.716,745.436,730.509,739.8945,768.2755,783.197,804.9505,815.6575,799.7705,726.0525,664.026,671.9845,677.172,698.427,750.878,784.749,779.112,746.769,723.7625,724.2605,724.569,717.969,711.216,721.89,748.0665,743.495,722.701,720.312,720.0635,714.6825,714.925,712.2515,707.561,694.32,694.471,580.2115,405.938,370.8135,426.206,524.763,589.2115,607.233,605.0235,588.4105,575.7125,562.768,539.924,506.613,475.829,452.2095,427.7955,397.0395,371.5285,353.083,334.919,302.515,266.063,241.0605,217.112,193.7115,175.108,158.276,140.2185,121.0155,101.33,85.834,71.973,58.194,45.547,35.194,27.583,20.2655,14.463,10.366,6.765,4.365,2.837,1.788,1.0735,0.6395,0.719
